BASEBALL

{'id': '2211792', 'name_brief': 'A. A.', 'first_name': 'Albert', 'last_name': 'Abreu', 'position': 'SP', 'age': 22}
{'id': '1730743', 'name_brief': 'A. V.', 'first_name': 'Arodys', 'last_name': 'Vizcaino', 'position': 'RP', 'age': 27}
{'id': '2693481', 'name_brief': 'N. V.', 'first_name': 'Nicholas', 'last_name': 'Vizcaino', 'position': '1B', 'age': 21}
{'id': '2028783', 'name_brief': 'D. V.', 'first_name': 'Daniel', 'last_name': 'Vogelbach', 'position': '1B', 'age': 25}
{'id': '1667927', 'name_brief': 'S. V.', 'first_name': 'Stephen', 'last_name': 'Vogt', 'position': 'C', 'age': 33}
{'id': '2226571', 'name_brief': 'L. V.', 'first_name': 'Luke', 'last_name': 'Voit', 'position': '1B', 'age': 27}
{'id': '1184597', 'name_brief': 'C. V.', 'first_name': 'Chris', 'last_name': 'Volstad', 'position': 'RP', 'age': 31}
{'id': '2138864', 'name_brief': 'A. V.', 'first_name': 'Austin', 'last_name': 'Voth', 'position': 'SP', 'age': 25}
{'id': '547434', 'name_brief': 'J. V.', 'first_name': 'Joey', 'last_name': 'Votto', 'position': '1B', 'age': 34}
{'id': '2001081', 'name_brief': 'M. W.', 'first_name': 'Michael', 'last_name': 'Wacha', 'position': 'SP', 'age': 26}
{'id': '2223644', 'name_brief': 'K. W.', 'first_name': 'Konner', 'last_name': 'Wade', 'position': 'SP', 'age': 26}
{'id': '2169698', 'name_brief': 'T. W.', 'first_name': 'Tyler', 'last_name': 'Wade', 'position': '2B', 'age': 23}
{'id': '2226044', 'name_brief': 'M. W.', 'first_name': 'Michael', 'last_name': 'Wagner', 'position': 'RP', 'age': 26}
{'id': '2167353', 'name_brief': 'T. W.', 'first_name': 'Tyler', 'last_name': 'Wagner', 'position': 'RP', 'age': 27}
{'id': '2117052', 'name_brief': 'B. W.', 'first_name': 'Bobby', 'last_name': 'Wahl', 'position': 'RP', 'age': 26}
{'id': '389743', 'name_brief': 'A. W.', 'first_name': 'Adam', 'last_name': 'Wainwright', 'position': 'SP', 'age': 36}
{'id': '2107828', 'name_brief': 'M. W.', 'first_name': 'Marcus', 'last_name': 'Walden', 'position': 'SP', 'age': 29}
{'id': '2910666', 'name_brief': 'M. W.', 'first_name': 'Mitch', 'last_name': 'Walding', 'position': '3B', 'age': 25}
{'id': '2120588', 'name_brief': 'T. W.', 'first_name': 'Tyler', 'last_name': 'Waldron', 'position': 'RP', 'age': 28}
{'id': '2044379', 'name_brief': 'C. W.', 'first_name': 'Christian', 'last_name': 'Walker', 'position': '1B', 'age': 27}
{'id': '2226324', 'name_brief': 'D. W.', 'first_name': 'David', 'last_name': 'Walker', 'position': 'RF', 'age': 26}
{'id': '1947828', 'name_brief': 'K. W.', 'first_name': 'Keenyn', 'last_name': 'Walker', 'position': 'CF', 'age': 27}
{'id': '545787', 'name_brief': 'N. W.', 'first_name': 'Neil', 'last_name': 'Walker', 'position': '2B', 'age': 32}
{'id': '1757981', 'name_brief': 'T. W.', 'first_name': 'Taijuan', 'last_name': 'Walker', 'position': 'SP', 'age': 25}
{'id': '2135267', 'name_brief': 'F. W.', 'first_name': 'Forrest', 'last_name': 'Wall', 'position': 'CF', 'age': 22}
{'id': '2166445', 'name_brief': 'C. W.', 'first_name': 'Chad', 'last_name': 'Wallach', 'position': 'C', 'age': 26}
{'id': '2171839', 'name_brief': 'C. W.', 'first_name': 'Colin', 'last_name': 'Walsh', 'position': '3B', 'age': 28}
{'id': '2226130', 'name_brief': 'C. W.', 'first_name': 'Corey', 'last_name': 'Walter', 'position': 'RP', 'age': 25}
{'id': '2171392', 'name_brief': 'N. W.', 'first_name': 'Nelson', 'last_name': 'Ward', 'position': 'SS', 'age': 25}
{'id': '1800946', 'name_brief': 'A. W.', 'first_name': 'Adam', 'last_name': 'Warren', 'position': 'RP', 'age': 30}
{'id': '2797628', 'name_brief': 'T. W.', 'first_name': 'Ty', 'last_name': 'Washington', 'position': '2B', 'age': 24}
{'id': '2837661', 'name_brief': 'D. W.', 'first_name': 'Drew', 'last_name': 'Waters', 'position': 'CF', 'age': 19}
{'id': '2227065', 'name_brief': 'J. W.', 'first_name': 'J.T.', 'last_name': 'Watkins', 'position': 'C', 'age': 28}
{'id': '1784882', 'name_brief': 'T. W.', 'first_name': 'Tony', 'last_name': 'Watson', 'position': 'RP', 'age': 32}
{'id': '2171205', 'name_brief': 'G. W.', 'first_name': 'Gianfranco', 'last_name': 'Wawoe', 'position': 'SS', 'age': 23}
{'id': '2797796', 'name_brief': 'S. W.', 'first_name': 'Scott', 'last_name': 'Weathersby', 'position': 'RP', 'age': 26}
{'id': '2135258', 'name_brief': 'L. W.', 'first_name': 'Luke', 'last_name': 'Weaver', 'position': 'SP', 'age': 24}
{'id': '1957195', 'name_brief': 'B. W.', 'first_name': 'Brenden', 'last_name': 'Webb', 'position': 'CF', 'age': 28}
{'id': '2048269', 'name_brief': 'G. W.', 'first_name': 'Garrett', 'last_name': 'Weber', 'position': 'SS', 'age': 29}
{'id': '2121894', 'name_brief': 'R. W.', 'first_name': 'Ryan', 'last_name': 'Weber', 'position': 'SP', 'age': 27}
{'id': '1666697', 'name_brief': 'B. W.', 'first_name': 'Beamer', 'last_name': 'Weems', 'position': 'SS', 'age': 30}
{'id': '2044543', 'name_brief': 'W. W.', 'first_name': 'Walker', 'last_name': 'Weickel', 'position': 'RP', 'age': 24}
{'id': '2449976', 'name_brief': 'P. W.', 'first_name': 'Patrick', 'last_name': 'Weigel', 'position': 'SP', 'age': 23}
{'id': '2034700', 'name_brief': 'A. W.', 'first_name': 'Adam', 'last_name': 'Weisenburger', 'position': 'C', 'age': 29}
{'id': '2171419', 'name_brief': 'Z. W.', 'first_name': 'Zack', 'last_name': 'Weiss', 'position': 'RP', 'age': 25}
{'id': '2226848', 'name_brief': 'B. W.', 'first_name': 'Brett', 'last_name': 'Wellman', 'position': 'C', 'age': 26}
{'id': '2052585', 'name_brief': 'J. W.', 'first_name': 'Joey', 'last_name': 'Wendle', 'position': '2B', 'age': 27}
{'id': '2615377', 'name_brief': 'A. W.', 'first_name': 'Aaron', 'last_name': 'West', 'position': 'RP', 'age': 27}
{'id': '2252924', 'name_brief': 'R. W.', 'first_name': 'Rob', 'last_name': 'Whalen', 'position': 'SP', 'age': 24}
{'id': '2910597', 'name_brief': 'M. W.', 'first_name': 'Matt', 'last_name': 'Whatley', 'position': 'C', 'age': 22}
{'id': '2121017', 'name_brief': 'B. W.', 'first_name': 'Beck', 'last_name': 'Wheeler', 'position': 'RP', 'age': 29}
{'id': '1744777', 'name_brief': 'Z. W.', 'first_name': 'Zack', 'last_name': 'Wheeler', 'position': 'SP', 'age': 27}
{'id': '1808026', 'name_brief': 'J. W.', 'first_name': 'Josh', 'last_name': 'Whitaker', 'position': 'LF', 'age': 29}
{'id': '2804936', 'name_brief': 'B. W.', 'first_name': 'Boomer', 'last_name': 'White', 'position': '2B', 'age': 24}
{'id': '2768556', 'name_brief': 'M. W.', 'first_name': 'Mitchell', 'last_name': 'White', 'position': 'SP', 'age': 23}
{'id': '2215849', 'name_brief': 'T. W.', 'first_name': 'Tyler', 'last_name': 'White', 'position': '1B', 'age': 27}
{'id': '2211803', 'name_brief': 'Z. W.', 'first_name': 'Zeke', 'last_name': 'White', 'position': 'LF', 'age': 21}
{'id': '2119289', 'name_brief': 'B. W.', 'first_name': 'Boone', 'last_name': 'Whiting', 'position': 'P', 'age': 28}
{'id': '1943719', 'name_brief': 'C. W.', 'first_name': 'Chase', 'last_name': 'Whitley', 'position': 'RP', 'age': 28}
{'id': '2121137', 'name_brief': 'S. W.', 'first_name': 'Stephen', 'last_name': 'Wickens', 'position': 'SS', 'age': 29}
{'id': '2693486', 'name_brief': 'B. W.', 'first_name': 'Brad', 'last_name': 'Wieck', 'position': 'P', 'age': 26}
{'id': '1232135', 'name_brief': 'M. W.', 'first_name': 'Matt', 'last_name': 'Wieters', 'position': 'C', 'age': 31}
{'id': '2227481', 'name_brief': 'C. W.', 'first_name': 'Collin', 'last_name': 'Wiles', 'position': 'RP', 'age': 23}
{'id': '1784885', 'name_brief': 'T. W.', 'first_name': 'Tom', 'last_name': 'Wilhelmsen', 'position': 'RP', 'age': 34}
{'id': '1794305', 'name_brief': 'A. W.', 'first_name': 'Adam', 'last_name': 'Wilk', 'position': 'RP', 'age': 30}
{'id': '2245943', 'name_brief': 'A. W.', 'first_name': 'Aaron', 'last_name': 'Wilkerson', 'position': 'SP', 'age': 28}
{'id': '1741692', 'name_brief': 'S. W.', 'first_name': 'Shannon', 'last_name': 'Wilkerson', 'position': 'RF', 'age': 29}
{'id': '2223632', 'name_brief': 'S. W.', 'first_name': 'Steve', 'last_name': 'Wilkerson', 'position': '2B', 'age': 26}
{'id': '2228428', 'name_brief': 'C. W.', 'first_name': 'Corey', 'last_name': 'Williams', 'position': 'RP', 'age': 27}
{'id': '2066820', 'name_brief': 'D. W.', 'first_name': 'Devin', 'last_name': 'Williams', 'position': 'SP', 'age': 23}
{'id': '2910634', 'name_brief': 'G. W.', 'first_name': 'Garrett', 'last_name': 'Williams', 'position': 'SP', 'age': 23}
{'id': '2804926', 'name_brief': 'G. W.', 'first_name': 'Greg', 'last_name': 'Williams', 'position': 'RP', 'age': 28}
{'id': '1488167', 'name_brief': 'J. W.', 'first_name': 'Jackson', 'last_name': 'Williams', 'position': 'C', 'age': 31}
{'id': '2066818', 'name_brief': 'J. W.', 'first_name': 'Justin', 'last_name': 'Williams', 'position': 'RF', 'age': 22}
{'id': '1948191', 'name_brief': 'M. W.', 'first_name': 'Mason', 'last_name': 'Williams', 'position': 'CF', 'age': 26}
{'id': '2052556', 'name_brief': 'M. W.', 'first_name': 'Matt', 'last_name': 'Williams', 'position': 'SS', 'age': 28}
{'id': '2053584', 'name_brief': 'N. W.', 'first_name': 'Nick', 'last_name': 'Williams', 'position': 'RF', 'age': 24}
{'id': '2219911', 'name_brief': 'R. W.', 'first_name': 'Ryan', 'last_name': 'Williams', 'position': 'SP', 'age': 26}
{'id': '2216804', 'name_brief': 'S. W.', 'first_name': 'Scott', 'last_name': 'Williams', 'position': 'RP', 'age': 24}
{'id': '2167300', 'name_brief': 'T. W.', 'first_name': 'Taylor', 'last_name': 'Williams', 'position': 'RP', 'age': 26}
{'id': '2066811', 'name_brief': 'T. W.', 'first_name': 'Trevor', 'last_name': 'Williams', 'position': 'SP', 'age': 25}
{'id': '2122233', 'name_brief': 'F. W.', 'first_name': 'Fabian', 'last_name': 'Williamson', 'position': 'SP', 'age': 29}
{'id': '2044516', 'name_brief': 'M. W.', 'first_name': 'Mac', 'last_name': 'Williamson', 'position': 'RF', 'age': 27}
{'id': '1799270', 'name_brief': 'A. W.', 'first_name': 'Alex', 'last_name': 'Wilson', 'position': 'RP', 'age': 31}
{'id': '2066815', 'name_brief': 'A. W.', 'first_name': 'Austin', 'last_name': 'Wilson', 'position': 'OF', 'age': 26}
{'id': '538897', 'name_brief': 'B. W.', 'first_name': 'Bobby', 'last_name': 'Wilson', 'position': 'C', 'age': 35}
{'id': '2910627', 'name_brief': 'B. W.', 'first_name': 'Bryse', 'last_name': 'Wilson', 'position': 'SP', 'age': 20}
{'id': '1795985', 'name_brief': 'J. W.', 'first_name': 'Justin', 'last_name': 'Wilson', 'position': 'RP', 'age': 30}
{'id': '2120729', 'name_brief': 'W. W.', 'first_name': 'Wes', 'last_name': 'Wilson', 'position': 'C', 'age': 28}
{'id': '1662094', 'name_brief': 'C. W.', 'first_name': 'Corey', 'last_name': 'Wimberly', 'position': '2B', 'age': 34}
{'id': '1762965', 'name_brief': 'A. W.', 'first_name': 'Alex', 'last_name': 'Wimmers', 'position': 'RP', 'age': 29}
{'id': '2114419', 'name_brief': 'C. W.', 'first_name': 'Cody', 'last_name': 'Winiarski', 'position': 'RP', 'age': 28}
{'id': '2044492', 'name_brief': 'J. W.', 'first_name': 'Jesse', 'last_name': 'Winker', 'position': 'RF', 'age': 24}
{'id': '2120461', 'name_brief': 'D. W.', 'first_name': 'Dan', 'last_name': 'Winkler', 'position': 'RP', 'age': 28}
{'id': '2120761', 'name_brief': 'K. W.', 'first_name': 'Kyle', 'last_name': 'Winkler', 'position': 'SP', 'age': 27}
{'id': '2046043', 'name_brief': 'P. W.', 'first_name': 'Patrick', 'last_name': 'Wisdom', 'position': '3B', 'age': 26}
{'id': '2734158', 'name_brief': 'C. W.', 'first_name': 'Carl', 'last_name': 'Wise', 'position': '3B', 'age': 23}
{'id': '2044514', 'name_brief': 'M. W.', 'first_name': 'Matt', 'last_name': 'Wisler', 'position': 'RP', 'age': 25}
{'id': '2117127', 'name_brief': 'N. W.', 'first_name': 'Nick', 'last_name': 'Wittgren', 'position': 'RP', 'age': 26}
{'id': '1757985', 'name_brief': 'A. W.', 'first_name': 'Asher', 'last_name': 'Wojciechowski', 'position': 'RP', 'age': 29}
{'id': '2731341', 'name_brief': 'S. W.', 'first_name': 'Sam', 'last_name': 'Wolff', 'position': 'RP', 'age': 26}
{'id': '2043940', 'name_brief': 'T. W.', 'first_name': 'Tony', 'last_name': 'Wolters', 'position': 'C', 'age': 25}
{'id': '2050364', 'name_brief': 'J. W.', 'first_name': 'Joey', 'last_name': 'Wong', 'position': 'SS', 'age': 29}
{'id': '1894637', 'name_brief': 'K. W.', 'first_name': 'Kolten', 'last_name': 'Wong', 'position': '2B', 'age': 27}
{'id': '2036154', 'name_brief': 'A. W.', 'first_name': 'Alex', 'last_name': 'Wood', 'position': 'SP', 'age': 27}
{'id': '2044240', 'name_brief': 'A. W.', 'first_name': 'Austin', 'last_name': 'Wood', 'position': 'SP', 'age': 27}
{'id': '1725412', 'name_brief': 'B. W.', 'first_name': 'Blake', 'last_name': 'Wood', 'position': 'RP', 'age': 32}
{'id': '2444517', 'name_brief': 'H. W.', 'first_name': 'Hunter', 'last_name': 'Wood', 'position': 'RP', 'age': 24}
{'id': '2453423', 'name_brief': 'J. W.', 'first_name': 'Jake', 'last_name': 'Woodford', 'position': 'SP', 'age': 21}
{'id': '2766206', 'name_brief': 'C. W.', 'first_name': 'Colby', 'last_name': 'Woodmansee', 'position': 'SS', 'age': 23}
{'id': '2449977', 'name_brief': 'B. W.', 'first_name': 'Brandon', 'last_name': 'Woodruff', 'position': 'SP', 'age': 25}
{'id': '2121471', 'name_brief': 'K. W.', 'first_name': 'K.J.', 'last_name': 'Woods', 'position': 'OF', 'age': 22}
{'id': '2224253', 'name_brief': 'T. W.', 'first_name': 'Trent', 'last_name': 'Woodward', 'position': 'C', 'age': 26}
{'id': '2050707', 'name_brief': 'B. W.', 'first_name': 'Brandon', 'last_name': 'Workman', 'position': 'RP', 'age': 29}
{'id': '1758068', 'name_brief': 'V. W.', 'first_name': 'Vance', 'last_name': 'Worley', 'position': 'RP', 'age': 30}
{'id': '2228200', 'name_brief': 'R. W.', 'first_name': 'Rob', 'last_name': 'Wort', 'position': 'RP', 'age': 29}
{'id': '2121283', 'name_brief': 'K. W.', 'first_name': 'Kyle', 'last_name': 'Wren', 'position': 'CF', 'age': 26}
{'id': '483349', 'name_brief': 'D. W.', 'first_name': 'David', 'last_name': 'Wright', 'position': '3B', 'age': 35}
{'id': '1958128', 'name_brief': 'M. W.', 'first_name': 'Mike', 'last_name': 'Wright', 'position': 'RP', 'age': 28}
{'id': '2027446', 'name_brief': 'S. W.', 'first_name': 'Steven', 'last_name': 'Wright', 'position': 'SP', 'age': 33}
{'id': '2226900', 'name_brief': 'A. W.', 'first_name': 'Austin', 'last_name': 'Wynns', 'position': 'C', 'age': 27}
{'id': '2743311', 'name_brief': 'J. Y.', 'first_name': 'Jimmy', 'last_name': 'Yacabonis', 'position': 'RP', 'age': 26}
{'id': '1960794', 'name_brief': 'J. Y.', 'first_name': 'Johan', 'last_name': 'Yan', 'position': 'RP', 'age': 29}
{'id': '2038822', 'name_brief': 'A. Y.', 'first_name': 'Alex', 'last_name': 'Yarbrough', 'position': '2B', 'age': 26}
{'id': '2167343', 'name_brief': 'R. Y.', 'first_name': 'Ryan', 'last_name': 'Yarbrough', 'position': 'SP', 'age': 26}
{'id': '2036146', 'name_brief': 'K. Y.', 'first_name': 'Kirby', 'last_name': 'Yates', 'position': 'RP', 'age': 31}
{'id': '1765815', 'name_brief': 'C. Y.', 'first_name': 'Christian', 'last_name': 'Yelich', 'position': 'CF', 'age': 26}
{'id': '2910599', 'name_brief': 'A. Y.', 'first_name': 'Andy', 'last_name': 'Yerzy', 'position': 'C', 'age': 19}
{'id': '2159740', 'name_brief': 'G. Y.', 'first_name': 'Gabriel', 'last_name': 'Ynoa', 'position': 'RP', 'age': 24}
{'id': '2027426', 'name_brief': 'M. Y.', 'first_name': 'Michael', 'last_name': 'Ynoa', 'position': 'RP', 'age': 26}
{'id': '489811', 'name_brief': 'C. Y.', 'first_name': 'Chris', 'last_name': 'Young', 'position': 'LF', 'age': 34}
{'id': '517762', 'name_brief': 'C. Y.', 'first_name': 'Chris', 'last_name': 'Young', 'position': 'RP', 'age': 38}
{'id': '548875', 'name_brief': 'E. Y.', 'first_name': 'Eric', 'last_name': 'Young', 'position': 'LF', 'age': 32}
{'id': '2910629', 'name_brief': 'K. Y.', 'first_name': 'Kyle', 'last_name': 'Young', 'position': 'SP', 'age': 20}
{'id': '2210422', 'name_brief': 'M. Y.', 'first_name': 'Madison', 'last_name': 'Younginer', 'position': 'RP', 'age': 27}
{'id': '2734154', 'name_brief': 'K. Y.', 'first_name': 'Keegan', 'last_name': 'Yuhl', 'position': 'RP', 'age': 26}
{'id': '2797630', 'name_brief': 'E. Z.', 'first_name': 'Enmanuel', 'last_name': 'Zabala', 'position': 'LF', 'age': 23}
{'id': '2169713', 'name_brief': 'M. Z.', 'first_name': 'Mark', 'last_name': 'Zagunis', 'position': 'RF', 'age': 25}
{'id': '1224207', 'name_brief': 'M. Z.', 'first_name': 'Mike', 'last_name': 'Zagurski', 'position': 'RP', 'age': 35}
{'id': '2227186', 'name_brief': 'E. Z.', 'first_name': 'Eliezer', 'last_name': 'Zambrano', 'position': 'C', 'age': 31}
{'id': '2120039', 'name_brief': 'S. Z.', 'first_name': 'Shawn', 'last_name': 'Zarraga', 'position': 'C', 'age': 29}
{'id': '2066809', 'name_brief': 'R. Z.', 'first_name': 'Rob', 'last_name': 'Zastryzny', 'position': 'RP', 'age': 26}
{'id': '2170499', 'name_brief': 'S. Z.', 'first_name': 'Shane', 'last_name': 'Zeile', 'position': 'C', 'age': 24}
{'id': '1208774', 'name_brief': 'B. Z.', 'first_name': 'Brad', 'last_name': 'Ziegler', 'position': 'RP', 'age': 38}
{'id': '2910618', 'name_brief': 'M. Z.', 'first_name': 'Malique', 'last_name': 'Ziegler', 'position': 'CF', 'age': 21}
{'id': '2135252', 'name_brief': 'B. Z.', 'first_name': 'Bradley', 'last_name': 'Zimmer', 'position': 'CF', 'age': 25}
{'id': '2000030', 'name_brief': 'K. Z.', 'first_name': 'Kyle', 'last_name': 'Zimmer', 'position': 'SP', 'age': 26}
{'id': '2803303', 'name_brief': 'M. Z.', 'first_name': 'Mark', 'last_name': 'Zimmerman', 'position': 'RP', 'age': 24}
{'id': '564270', 'name_brief': 'R. Z.', 'first_name': 'Ryan', 'last_name': 'Zimmerman', 'position': '1B', 'age': 33}
{'id': '1619230', 'name_brief': 'J. Z.', 'first_name': 'Jordan', 'last_name': 'Zimmermann', 'position': 'SP', 'age': 31}
{'id': '2066824', 'name_brief': 'K. Z.', 'first_name': 'Kevin', 'last_name': 'Ziomek', 'position': 'SP', 'age': 26}
{'id': '1099014', 'name_brief': 'B. Z.', 'first_name': 'Ben', 'last_name': 'Zobrist', 'position': '2B', 'age': 36}
{'id': '2791366', 'name_brief': 'M. Z.', 'first_name': 'Michael', 'last_name': 'Zouzalik', 'position': 'RP', 'age': 27}
{'id': '2000025', 'name_brief': 'M. Z.', 'first_name': 'Mike', 'last_name': 'Zunino', 'position': 'C', 'age': 27}
{'id': '1740922', 'name_brief': 'C. d.', 'first_name': 'Chase', 'last_name': "d'Arnaud", 'position': 'SS', 'age': 31}
{'id': '1730742', 'name_brief': 'T. d.', 'first_name': 'Travis', 'last_name': "d'Arnaud", 'position': 'C', 'age': 29}
{'id': '2044508', 'name_brief': 'J. d.', 'first_name': 'Jacob', 'last_name': 'deGrom', 'position': 'SP', 'age': 29}
BASKETBALL

{'id': '2067653', 'name_brief': 'Alex A.', 'first_name': 'Alex', 'last_name': 'Abrines', 'position': 'SG', 'age': 24}
{'id': '1992779', 'name_brief': 'Quincy A.', 'first_name': 'Quincy', 'last_name': 'Acy', 'position': 'SF', 'age': 27}
{'id': '2067654', 'name_brief': 'Steven A.', 'first_name': 'Steven', 'last_name': 'Adams', 'position': 'C', 'age': 24}
{'id': '2844706', 'name_brief': 'Bam A.', 'first_name': 'Bam', 'last_name': 'Adebayo', 'position': 'PF', 'age': 20}
{'id': '1231853', 'name_brief': 'Arron A.', 'first_name': 'Arron', 'last_name': 'Afflalo', 'position': 'SG', 'age': 32}
{'id': '1622490', 'name_brief': 'Alexis A.', 'first_name': 'Alexis', 'last_name': 'Ajinca', 'position': 'C', 'age': 29}
{'id': '1755171', 'name_brief': 'Cole A.', 'first_name': 'Cole', 'last_name': 'Aldrich', 'position': 'C', 'age': 29}
{'id': '1113136', 'name_brief': 'LaMarcus A.', 'first_name': 'LaMarcus', 'last_name': 'Aldridge', 'position': 'PF', 'age': 32}
{'id': '2268537', 'name_brief': 'Jarrett A.', 'first_name': 'Jarrett', 'last_name': 'Allen', 'position': 'C', 'age': 19}
{'id': '2152246', 'name_brief': 'Kadeem A.', 'first_name': 'Kadeem', 'last_name': 'Allen', 'position': 'SG', 'age': 25}
{'id': '1755172', 'name_brief': 'Al-Farouq A.', 'first_name': 'Al-Farouq', 'last_name': 'Aminu', 'position': 'PF', 'age': 27}
{'id': '2019667', 'name_brief': 'Justin A.', 'first_name': 'Justin', 'last_name': 'Anderson', 'position': 'SF', 'age': 24}
{'id': '2135515', 'name_brief': 'Kyle A.', 'first_name': 'Kyle', 'last_name': 'Anderson', 'position': 'PF', 'age': 24}
{'id': '1622525', 'name_brief': 'Ryan A.', 'first_name': 'Ryan', 'last_name': 'Anderson', 'position': 'PF', 'age': 29}
{'id': '2842867', 'name_brief': 'Ike A.', 'first_name': 'Ike', 'last_name': 'Anigbogu', 'position': 'C', 'age': 19}
{'id': '2067655', 'name_brief': 'Giannis A.', 'first_name': 'Giannis', 'last_name': 'Antetokounmpo', 'position': 'PF', 'age': 23}
{'id': '400526', 'name_brief': 'Carmelo A.', 'first_name': 'Carmelo', 'last_name': 'Anthony', 'position': 'SF', 'age': 33}
